Order_Detail_ID,Order_ID,Menu_Item_ID,Quantity
29568,11853,44,1
29569,11854,31,2
29570,11854,76,2
29571,11854,13,1
29572,11855,72,1
29573,11855,3,3
29574,11856,17,1
29575,11856,23,2
29576,11857,20,3
29577,11857,26,2
29578,11857,45,2
29579,11858,80,2
29580,11858,31,3
29581,11859,55,2
29582,11859,34,2
29583,11860,50,1
29584,11860,10,3
29585,11860,19,1
29586,11861,68,3
29587,11861,16,1
29588,11862,3,3
29589,11862,44,2
29590,11862,42,3
29591,11863,29,3
29592,11863,49,3
29593,11864,14,1
29594,11864,14,1
29595,11865,67,3
29596,11865,65,3
29597,11865,21,3
29598,11866,50,1
29599,11866,72,1
29600,11866,76,2
29601,11867,24,3
29602,11867,76,2
29603,11867,56,2
29604,11868,17,3
29605,11868,56,1
29606,11869,33,1
29607,11869,71,1
29608,11869,80,1
29609,11870,70,2
29610,11870,16,3
29611,11870,61,1
29612,11871,11,3
29613,11871,26,2
29614,11871,29,2
29615,11872,24,2
29616,11872,3,1
29617,11873,64,3
29618,11873,79,1
29619,11874,5,2
29620,11874,17,3
29621,11874,12,2
29622,11875,30,3
29623,11875,54,1
29624,11876,64,3
29625,11876,78,2
29626,11876,37,1
29627,11877,31,2
29628,11877,38,2
29629,11878,16,3
29630,11878,19,1
29631,11879,33,2
29632,11879,44,3
29633,11880,10,2
29634,11880,70,1
29635,11881,14,3
29636,11881,54,1
29637,11881,33,3
29638,11882,54,2
29639,11882,22,1
29640,11882,19,3
29641,11883,45,2
29642,11883,49,2
29643,11884,35,2
29644,11884,73,3
29645,11884,32,2
29646,11885,79,1
29647,11885,47,2
29648,11885,70,1
29649,11886,14,1
29650,11886,59,2
29651,11886,24,3
29652,11887,49,2
29653,11887,38,2
29654,11888,70,2
29655,11888,71,2
29656,11888,22,1
29657,11889,18,3
29658,11889,71,3
29659,11890,22,3
29660,11890,2,3
29661,11891,46,2
29662,11891,65,3
29663,11892,28,3
29664,11892,63,2
29665,11893,45,1
29666,11893,61,3
29667,11893,22,1
29668,11894,43,1
29669,11894,37,1
29670,11894,32,3
29671,11895,72,3
29672,11895,35,3
29673,11895,8,3
29674,11896,3,2
29675,11896,39,1
29676,11896,80,1
29677,11897,31,1
29678,11897,47,3
29679,11898,48,1
29680,11898,32,2
29681,11899,4,1
29682,11899,75,1
29683,11900,31,1
29684,11900,14,2
29685,11901,52,1
29686,11901,62,1
29687,11902,78,1
29688,11902,19,2
29689,11903,70,1
29690,11903,79,2
29691,11904,32,3
29692,11904,78,1
29693,11904,37,3
29694,11905,1,2
29695,11905,48,2
29696,11906,31,3
29697,11906,22,3
29698,11906,8,3
29699,11907,28,1
29700,11907,42,1
29701,11907,21,1
29702,11908,3,3
29703,11908,5,1
29704,11908,46,3
29705,11909,27,1
29706,11909,21,2
29707,11909,80,3
29708,11910,79,2
29709,11910,68,2
29710,11910,4,2
29711,11911,74,1
29712,11911,50,2
29713,11911,55,1
29714,11912,31,3
29715,11912,65,1
29716,11913,34,2
29717,11913,63,1
29718,11913,53,2
29719,11914,8,1
29720,11914,22,1
29721,11914,59,3
29722,11915,57,3
29723,11915,70,3
29724,11916,57,1
29725,11916,57,2
29726,11916,20,3
29727,11917,5,3
29728,11917,27,3
29729,11918,67,2
29730,11918,35,1
29731,11918,77,2
29732,11919,45,2
29733,11919,7,2
29734,11920,38,3
29735,11920,28,3
29736,11920,71,1
29737,11921,78,2
29738,11921,51,2
29739,11921,8,1
29740,11922,65,2
29741,11922,67,3
29742,11922,64,2
29743,11923,75,1
29744,11923,38,2
29745,11924,72,1
29746,11924,48,2
29747,11925,54,2
29748,11925,41,3
29749,11925,67,1
29750,11926,66,2
29751,11926,59,1
29752,11927,2,1
29753,11927,75,2
29754,11928,31,1
29755,11928,34,3
29756,11929,74,3
29757,11929,44,2
29758,11930,11,2
29759,11930,31,1
29760,11930,9,1
29761,11931,50,1
29762,11931,37,3
29763,11931,27,3
29764,11932,16,1
29765,11932,55,2
29766,11933,58,2
29767,11933,70,3
29768,11933,70,1
29769,11934,2,1
29770,11934,56,1
29771,11934,59,1
29772,11935,51,3
29773,11935,3,3
29774,11936,76,1
29775,11936,70,3
29776,11936,67,1
29777,11937,71,1
29778,11937,30,2
29779,11937,2,2
29780,11938,5,3
29781,11938,47,3
29782,11939,14,2
29783,11939,69,1
29784,11939,68,2
29785,11940,10,3
29786,11940,47,1
29787,11941,28,1
29788,11941,6,2
29789,11942,20,2
29790,11942,49,1
29791,11942,15,3
29792,11943,44,1
29793,11943,77,3
29794,11944,70,2
29795,11944,28,1
29796,11945,78,2
29797,11945,20,2
29798,11946,4,1
29799,11946,1,1
29800,11946,5,3
29801,11947,60,2
29802,11947,14,2
29803,11948,20,2
29804,11948,33,1
29805,11949,18,3
29806,11949,80,2
29807,11950,12,2
29808,11950,21,2
29809,11951,72,2
29810,11951,78,2
29811,11951,44,3
29812,11952,44,3
29813,11952,57,1
29814,11953,21,1
29815,11953,34,2
29816,11954,71,3
29817,11954,46,3
29818,11954,48,2
29819,11955,48,1
29820,11955,18,2
29821,11956,31,1
29822,11956,65,1
29823,11957,69,2
29824,11957,24,1
29825,11957,45,3
29826,11958,51,2
29827,11958,80,3
29828,11959,71,2
29829,11959,40,3
29830,11960,41,3
29831,11960,62,1
29832,11961,80,3
29833,11961,23,2
29834,11961,39,3
29835,11962,33,2
29836,11962,47,1
29837,11963,72,1
29838,11963,49,1
29839,11964,5,3
29840,11964,12,1
29841,11965,38,2
29842,11965,22,3
29843,11965,50,2
29844,11966,69,2
29845,11966,42,1
29846,11966,79,1
29847,11967,74,3
29848,11967,16,1
29849,11967,35,1
29850,11968,20,3
29851,11968,27,3
29852,11968,70,3
29853,11969,57,3
29854,11969,54,3
29855,11970,67,2
29856,11970,20,1
29857,11970,45,3
29858,11971,8,3
29859,11971,63,2
29860,11972,35,2
29861,11972,44,1
29862,11972,62,3
29863,11973,27,3
29864,11973,32,1
29865,11974,72,2
29866,11974,70,1
29867,11975,24,1
29868,11975,41,3
29869,11976,35,2
29870,11976,20,2
29871,11977,47,3
29872,11977,72,1
29873,11977,36,1
29874,11978,46,3
29875,11978,18,1
29876,11978,44,3
29877,11979,39,1
29878,11979,19,2
29879,11980,15,1
29880,11980,49,3
29881,11980,35,2
29882,11981,31,2
29883,11981,38,1
29884,11982,39,2
29885,11982,72,3
29886,11982,60,2
29887,11983,45,2
29888,11983,71,3
29889,11983,73,1
29890,11984,5,1
29891,11984,13,3
29892,11984,69,1
29893,11985,59,3
29894,11985,62,3
29895,11985,16,1
29896,11986,31,1
29897,11986,51,2
29898,11986,35,3
29899,11987,6,2
29900,11987,51,3
29901,11988,16,1
29902,11988,22,2
29903,11989,50,3
29904,11989,62,1
29905,11989,14,3
29906,11990,35,3
29907,11990,10,2
29908,11991,39,3
29909,11991,31,3
29910,11992,4,1
29911,11992,69,2
29912,11992,66,1
29913,11993,65,3
29914,11993,39,1
29915,11993,10,3
29916,11994,24,2
29917,11994,69,1
29918,11995,77,3
29919,11995,45,2
29920,11995,11,3
29921,11996,14,1
29922,11996,18,2
29923,11996,12,3
29924,11997,76,1
29925,11997,6,1
29926,11997,22,2
29927,11998,40,1
29928,11998,12,3
29929,11999,38,1
29930,11999,67,2
29931,12000,80,1
29932,12000,56,2
29933,12001,67,2
29934,12001,34,3
29935,12002,28,2
29936,12002,56,3
29937,12003,57,2
29938,12003,4,1
29939,12003,69,3
29940,12004,40,2
29941,12004,14,1
29942,12005,51,1
29943,12005,44,3
29944,12005,48,3
29945,12006,19,3
29946,12006,43,2
29947,12007,24,3
29948,12007,68,1
29949,12008,56,3
29950,12008,69,3
29951,12009,62,2
29952,12009,8,1
29953,12010,75,1
29954,12010,20,2
29955,12010,51,1
29956,12011,60,1
29957,12011,71,1
29958,12012,21,1
29959,12012,17,3
29960,12012,78,3
29961,12013,38,1
29962,12013,33,1
29963,12014,62,2
29964,12014,39,2
29965,12015,13,1
29966,12015,62,3
29967,12015,11,3
29968,12016,17,1
29969,12016,67,1
29970,12016,9,1
29971,12017,48,1
29972,12017,39,2
29973,12017,29,3
29974,12018,68,2
29975,12018,15,1
29976,12019,48,3
29977,12019,25,2
29978,12019,16,1
29979,12020,78,1
29980,12020,33,3
29981,12021,10,3
29982,12021,71,3
29983,12022,2,2
29984,12022,70,2
29985,12023,72,3
29986,12023,57,3
29987,12023,41,2
29988,12024,52,1
29989,12024,24,1
29990,12024,5,2
29991,12025,25,2
29992,12025,38,3
29993,12025,5,1
29994,12026,45,3
29995,12026,51,3
29996,12027,63,2
29997,12027,2,1
29998,12028,23,2
29999,12028,77,3
30000,12028,62,1
30001,12029,78,3
30002,12029,32,2
30003,12030,47,1
30004,12030,66,2
30005,12031,71,3
30006,12031,20,1
30007,12031,68,1
30008,12032,1,2
30009,12032,31,3
30010,12033,9,1
30011,12033,4,2
30012,12034,56,1
30013,12034,58,3
30014,12035,45,3
30015,12035,70,2
30016,12036,59,3
30017,12036,30,2
30018,12036,1,2
30019,12037,21,3
30020,12037,75,3
30021,12037,50,1
30022,12038,12,3
30023,12038,73,1
30024,12039,60,1
30025,12039,50,3
30026,12039,62,1
30027,12040,73,2
30028,12040,5,2
30029,12041,55,3
30030,12041,6,2
30031,12041,28,2
30032,12042,26,3
30033,12042,20,1
30034,12042,28,2
30035,12043,18,2
30036,12043,72,1
30037,12044,62,1
30038,12044,67,3
30039,12045,55,3
30040,12045,41,2
30041,12046,51,3
30042,12046,39,3
30043,12047,19,3
30044,12047,12,3
30045,12047,36,2
30046,12048,13,2
30047,12048,67,1
30048,12049,27,1
30049,12049,34,1
30050,12050,5,2
30051,12050,73,2
30052,12051,21,1
30053,12051,19,2
30054,12051,48,3
30055,12052,58,2
30056,12052,78,1
30057,12052,62,1
30058,12053,18,3
30059,12053,73,2
30060,12054,48,3
30061,12054,67,3
30062,12054,53,1
30063,12055,76,3
30064,12055,42,1
30065,12056,6,1
30066,12056,35,2
30067,12056,79,1
30068,12057,40,1
30069,12057,51,2
30070,12057,51,3
30071,12058,26,1
30072,12058,75,2
30073,12059,33,3
30074,12059,69,1
30075,12060,52,2
30076,12060,50,2
30077,12061,51,1
30078,12061,19,1
30079,12062,30,2
30080,12062,8,2
30081,12062,53,3
30082,12063,36,3
30083,12063,31,2
30084,12063,79,1
30085,12064,79,2
30086,12064,25,1
30087,12064,16,3
30088,12065,14,3
30089,12065,29,1
30090,12066,5,2
30091,12066,29,1
30092,12066,52,1
30093,12067,11,2
30094,12067,54,1
30095,12068,14,3
30096,12068,2,3
30097,12069,14,3
30098,12069,34,3
30099,12069,31,3
30100,12070,25,2
30101,12070,30,1
30102,12071,50,1
30103,12071,80,3
30104,12072,7,2
30105,12072,31,3
30106,12073,45,1
30107,12073,15,1
30108,12073,11,1
30109,12074,58,1
30110,12074,65,1
30111,12074,9,3
30112,12075,53,2
30113,12075,30,2
30114,12075,30,1
30115,12076,76,2
30116,12076,16,2
30117,12077,72,2
30118,12077,5,3
30119,12077,36,3
30120,12078,69,1
30121,12078,7,3
30122,12078,49,1
30123,12079,63,2
30124,12079,7,1
30125,12080,6,1
30126,12080,21,2
30127,12081,29,1
30128,12081,55,1
30129,12081,71,2
30130,12082,7,3
30131,12082,34,3
30132,12082,23,1
30133,12083,31,1
30134,12083,29,3
30135,12083,60,1
30136,12084,58,2
30137,12084,25,2
30138,12084,75,1
30139,12085,17,1
30140,12085,8,2
30141,12086,48,2
30142,12086,49,1
30143,12087,70,1
30144,12087,38,2
30145,12087,75,3
30146,12088,78,2
30147,12088,54,1
30148,12088,26,2
30149,12089,43,3
30150,12089,22,1
30151,12090,12,1
30152,12090,64,3
30153,12091,29,3
30154,12091,8,3
30155,12091,35,3
30156,12092,24,1
30157,12092,26,3
30158,12092,65,3
30159,12093,23,2
30160,12093,8,2
30161,12093,28,3
30162,12094,7,2
30163,12094,7,3
30164,12095,13,2
30165,12095,71,2
30166,12095,62,2
30167,12096,52,2
30168,12096,34,3
30169,12097,13,3
30170,12097,7,3
30171,12097,50,2
30172,12098,33,2
30173,12098,70,2
30174,12098,7,1
30175,12099,5,3
30176,12099,42,1
30177,12100,42,3
30178,12100,8,1
30179,12100,23,3
30180,12101,22,1
30181,12101,42,3
30182,12102,53,2
30183,12102,49,2
30184,12102,9,2
30185,12103,49,1
30186,12103,75,3
30187,12103,9,1
30188,12104,10,3
30189,12104,54,3
30190,12105,47,3
30191,12105,21,2
30192,12105,68,3
30193,12106,22,3
30194,12106,45,2
30195,12106,80,1
30196,12107,70,3
30197,12107,80,1
30198,12107,58,1
30199,12108,65,3
30200,12108,30,3
30201,12109,64,3
30202,12109,50,1
30203,12110,48,1
30204,12110,47,1
30205,12111,11,2
30206,12111,41,1
30207,12111,42,3
30208,12112,75,3
30209,12112,28,2
30210,12113,58,3
30211,12113,1,3
30212,12114,25,2
30213,12114,51,1
30214,12114,9,2
30215,12115,20,3
30216,12115,7,2
30217,12115,25,2
30218,12116,61,1
30219,12116,45,1
30220,12117,3,1
30221,12117,69,3
30222,12118,60,1
30223,12118,20,2
30224,12119,56,1
30225,12119,14,2
30226,12119,30,3
30227,12120,27,1
30228,12120,22,2
30229,12120,17,1
30230,12121,11,1
30231,12121,49,3
30232,12122,24,3
30233,12122,16,2
30234,12122,55,3
30235,12123,22,2
30236,12123,46,3
30237,12123,25,2
30238,12124,63,2
30239,12124,48,3
30240,12125,39,1
30241,12125,73,3
30242,12126,42,2
30243,12126,29,1
30244,12127,65,3
30245,12127,20,1
30246,12128,62,3
30247,12128,15,1
30248,12129,2,3
30249,12129,12,2
30250,12130,75,2
30251,12130,11,3
30252,12130,39,2
30253,12131,75,1
30254,12131,38,3
30255,12132,6,1
30256,12132,29,2
30257,12132,31,3
30258,12133,50,2
30259,12133,50,3
30260,12133,48,2
30261,12134,62,3
30262,12134,25,3
30263,12134,8,1
30264,12135,57,1
30265,12135,10,3
30266,12136,58,1
30267,12136,69,2
30268,12137,26,3
30269,12137,72,3
30270,12137,39,2
30271,12138,80,1
30272,12138,69,2
30273,12139,48,1
30274,12139,71,3
30275,12140,68,1
30276,12140,65,2
30277,12140,24,1
30278,12141,69,2
30279,12141,19,2
30280,12142,39,3
30281,12142,70,3
30282,12143,66,1
30283,12143,65,2
30284,12143,76,2
30285,12144,70,3
30286,12144,11,2
30287,12144,49,2
30288,12145,45,3
30289,12145,13,3
30290,12145,2,3
30291,12146,31,2
30292,12146,54,3
30293,12146,42,3
30294,12147,63,1
30295,12147,41,1
30296,12147,24,1
30297,12148,54,3
30298,12148,56,1
30299,12148,33,2
30300,12149,51,1
30301,12149,11,1
30302,12149,72,1
30303,12150,36,1
30304,12150,76,1
30305,12150,16,3
30306,12151,21,3
30307,12151,46,2
30308,12152,3,1
30309,12152,48,3
30310,12152,50,3
30311,12153,66,3
30312,12153,24,1
30313,12154,30,2
30314,12154,39,3
30315,12154,29,1
30316,12155,62,1
30317,12155,77,2
30318,12155,40,2
30319,12156,78,1
30320,12156,35,1
30321,12157,50,2
30322,12157,42,1
30323,12158,76,3
30324,12158,76,1
30325,12159,38,2
30326,12159,1,2
30327,12160,78,3
30328,12160,61,2
30329,12161,55,1
30330,12161,57,3
30331,12161,23,1
30332,12162,40,1
30333,12162,49,2
30334,12163,6,1
30335,12163,55,2
30336,12164,9,2
30337,12164,57,1
30338,12164,6,1
30339,12165,10,1
30340,12165,30,1
30341,12165,53,1
30342,12166,51,2
30343,12166,52,1
30344,12167,27,1
30345,12167,40,1
30346,12167,48,2
30347,12168,9,3
30348,12168,61,2
30349,12168,3,1
30350,12169,75,2
30351,12169,31,2
30352,12169,28,1
30353,12170,10,2
30354,12170,79,2
30355,12170,21,3
30356,12171,22,1
30357,12171,60,1
30358,12171,65,1
30359,12172,1,3
30360,12172,53,1
30361,12173,5,3
30362,12173,66,2
30363,12174,7,2
30364,12174,7,3
30365,12175,75,1
30366,12175,80,1
30367,12175,14,1
30368,12176,36,1
30369,12176,77,1
30370,12177,65,3
30371,12177,42,1
30372,12178,5,2
30373,12178,19,3
30374,12179,16,2
30375,12179,51,3
30376,12179,52,3
30377,12180,34,3
30378,12180,40,1
30379,12180,17,2
30380,12181,47,1
30381,12181,14,3
30382,12181,61,2
30383,12182,61,3
30384,12182,72,1
30385,12183,57,2
30386,12183,19,2
30387,12183,17,2
30388,12184,48,3
30389,12184,31,3
30390,12184,65,1
30391,12185,31,1
30392,12185,74,2
30393,12186,69,1
30394,12186,10,2
30395,12186,46,2
30396,12187,32,1
30397,12187,42,1
30398,12187,71,3
30399,12188,49,1
30400,12188,43,3
30401,12189,12,3
30402,12189,12,3
30403,12190,42,1
30404,12190,7,3
30405,12191,6,3
30406,12191,23,2
30407,12192,45,1
30408,12192,77,2
30409,12193,38,1
30410,12193,37,2
30411,12193,77,1
30412,12194,43,2
30413,12194,75,3
30414,12194,26,2
30415,12195,51,3
30416,12195,62,3
30417,12195,79,3
30418,12196,39,3
30419,12196,60,1
30420,12196,44,1
30421,12197,20,2
30422,12197,46,1
30423,12198,4,2
30424,12198,65,2
30425,12198,80,1
30426,12199,51,3
30427,12199,37,1
30428,12200,36,3
30429,12200,22,3
30430,12200,48,3
30431,12201,69,3
30432,12201,58,1
30433,12202,72,1
30434,12202,4,3
30435,12202,47,2
30436,12203,1,3
30437,12203,7,1
30438,12204,67,1
30439,12204,65,3
30440,12205,67,2
30441,12205,19,1
30442,12205,61,2
30443,12206,7,3
30444,12206,78,2
30445,12206,47,3
30446,12207,25,3
30447,12207,71,2
30448,12207,7,3
30449,12208,11,2
30450,12208,38,3
30451,12209,44,1
30452,12209,5,2
30453,12210,64,1
30454,12210,44,3
30455,12211,23,3
30456,12211,47,2
30457,12212,12,1
30458,12212,78,3
30459,12212,11,3
30460,12213,60,2
30461,12213,10,2
30462,12213,71,1
30463,12214,30,3
30464,12214,9,3
30465,12215,69,1
30466,12215,36,1
30467,12216,56,2
30468,12216,16,2
30469,12216,18,2
30470,12217,20,2
30471,12217,16,3
30472,12217,65,1
30473,12218,27,2
30474,12218,46,1
30475,12219,33,3
30476,12219,10,1
30477,12220,8,1
30478,12220,34,1
30479,12220,62,3
30480,12221,8,1
30481,12221,64,2
30482,12221,71,3
30483,12222,37,1
30484,12222,35,1
30485,12223,24,3
30486,12223,6,3
30487,12224,28,2
30488,12224,54,1
30489,12225,35,1
30490,12225,55,2
30491,12225,75,2
30492,12226,67,1
30493,12226,71,3
30494,12227,49,3
30495,12227,39,3
30496,12227,64,2
30497,12228,6,1
30498,12228,5,1
30499,12228,18,2
30500,12229,29,3
30501,12229,21,3
30502,12230,22,3
30503,12230,8,3
30504,12230,80,2
30505,12231,40,1
30506,12231,71,2
30507,12232,35,1
30508,12232,59,3
30509,12233,19,1
30510,12233,17,3
30511,12234,59,2
30512,12234,62,3
30513,12234,37,3
30514,12235,66,1
30515,12235,29,2
30516,12236,10,1
30517,12236,34,2
30518,12236,60,3
30519,12237,52,3
30520,12237,15,1
30521,12237,13,3
30522,12238,13,2
30523,12238,76,3
30524,12238,46,3
30525,12239,15,1
30526,12239,58,2
30527,12240,28,2
30528,12240,14,1
30529,12240,34,3
30530,12241,18,2
30531,12241,47,2
30532,12242,70,3
30533,12242,75,3
30534,12243,68,3
30535,12243,43,3
30536,12244,70,1
30537,12244,77,2
30538,12245,14,3
30539,12245,53,1
30540,12245,69,3
30541,12246,39,2
30542,12246,50,1
30543,12246,76,2
30544,12247,69,2
30545,12247,37,3
30546,12247,27,3
30547,12248,13,1
30548,12248,56,3
30549,12248,1,2
30550,12249,26,1
30551,12249,40,2
30552,12249,17,1
30553,12250,52,2
30554,12250,27,3
30555,12251,62,3
30556,12251,49,2
30557,12252,30,2
30558,12252,48,2
30559,12253,18,2
30560,12253,25,2
30561,12253,23,2
30562,12254,4,2
30563,12254,30,2
30564,12255,57,3
30565,12255,40,3
30566,12256,32,3
30567,12256,48,3
30568,12256,34,2
30569,12257,25,2
30570,12257,15,3
30571,12257,23,3
30572,12258,19,2
30573,12258,21,3
30574,12259,5,1
30575,12259,5,1
30576,12259,12,2
30577,12260,23,2
30578,12260,40,3
30579,12261,12,3
30580,12261,80,3
30581,12261,21,3
30582,12262,13,1
30583,12262,43,3
30584,12263,66,3
30585,12263,22,1
30586,12264,73,1
30587,12264,13,2
30588,12265,25,3
30589,12265,75,2
30590,12266,71,3
30591,12266,22,3
30592,12266,52,3
30593,12267,34,2
30594,12267,25,1
30595,12267,47,1
30596,12268,80,2
30597,12268,27,1
30598,12268,40,2
30599,12269,52,2
30600,12269,24,1
30601,12270,47,2
30602,12270,59,3
30603,12270,72,3
30604,12271,22,2
30605,12271,4,2
30606,12272,17,3
30607,12272,45,2
30608,12273,73,1
30609,12273,27,3
30610,12273,41,3
30611,12274,20,1
30612,12274,32,3
30613,12274,43,3
30614,12275,78,2
30615,12275,47,3
30616,12275,38,3
30617,12276,40,3
30618,12276,67,2
30619,12277,51,1
30620,12277,38,1
30621,12277,49,3
30622,12278,51,3
30623,12278,67,3
30624,12279,45,3
30625,12279,28,2
30626,12280,39,3
30627,12280,66,3
30628,12281,29,2
30629,12281,67,2
30630,12282,22,2
30631,12282,4,3
30632,12282,72,1
30633,12283,63,3
30634,12283,36,2
30635,12284,64,1
30636,12284,73,3
30637,12285,8,3
30638,12285,32,1
30639,12286,43,2
30640,12286,73,2
30641,12286,8,1
30642,12287,22,2
30643,12287,64,2
30644,12287,31,2
30645,12288,7,3
30646,12288,63,3
30647,12289,53,3
30648,12289,1,1
30649,12290,13,3
30650,12290,39,3
30651,12290,67,2
30652,12291,37,2
30653,12291,72,3
30654,12291,62,2
30655,12292,80,1
30656,12292,77,1
30657,12292,51,2
30658,12293,15,3
30659,12293,64,2
30660,12293,71,2
30661,12294,19,2
30662,12294,38,2
30663,12294,19,3
30664,12295,46,1
30665,12295,20,1
30666,12295,6,3
30667,12296,53,3
30668,12296,11,2
30669,12297,64,1
30670,12297,1,3
30671,12298,44,2
30672,12298,40,3
30673,12298,2,2
30674,12299,77,3
30675,12299,60,3
30676,12299,59,1
30677,12300,32,1
30678,12300,68,1
30679,12300,1,2
30680,12301,3,3
30681,12301,59,1
30682,12301,54,1
30683,12302,38,1
30684,12302,40,3
30685,12302,57,2
30686,12303,42,1
30687,12303,54,2
30688,12303,72,2
30689,12304,64,2
30690,12304,11,3
30691,12305,68,2
30692,12305,79,1
30693,12305,19,3
30694,12306,67,2
30695,12306,79,1
30696,12306,77,3
30697,12307,31,3
30698,12307,69,3
30699,12307,34,2
30700,12308,10,3
30701,12308,33,1
30702,12308,7,1
30703,12309,43,2
30704,12309,18,2
30705,12310,53,1
30706,12310,53,3
30707,12311,44,3
30708,12311,21,1
30709,12312,66,1
30710,12312,76,2
30711,12313,17,2
30712,12313,35,3
30713,12313,22,1
30714,12314,72,2
30715,12314,33,1
30716,12314,51,1
30717,12315,34,1
30718,12315,54,2
30719,12315,15,1
30720,12316,47,2
30721,12316,17,1
30722,12316,13,1
30723,12317,29,2
30724,12317,68,2
30725,12317,14,1
30726,12318,64,1
30727,12318,74,1
30728,12319,27,2
30729,12319,10,2
30730,12319,36,1
30731,12320,24,3
30732,12320,52,2
30733,12320,67,1
30734,12321,46,2
30735,12321,60,1
30736,12321,27,2
30737,12322,22,3
30738,12322,9,2
30739,12322,45,1
30740,12323,60,1
30741,12323,67,2
30742,12323,62,3
30743,12324,53,3
30744,12324,12,1
30745,12325,24,2
30746,12325,16,3
30747,12326,2,2
30748,12326,38,1
30749,12326,41,3
30750,12327,76,2
30751,12327,30,3
30752,12327,41,1
30753,12328,42,2
30754,12328,71,2
30755,12329,35,3
30756,12329,59,3
30757,12329,70,1
30758,12330,19,1
30759,12330,44,1
30760,12330,31,3
30761,12331,30,3
30762,12331,57,2
30763,12332,72,2
30764,12332,18,2
30765,12332,80,3
30766,12333,66,3
30767,12333,65,1
30768,12333,71,2
30769,12334,78,3
30770,12334,70,3
30771,12335,72,1
30772,12335,39,2
30773,12335,3,3
30774,12336,14,1
30775,12336,10,3
30776,12336,67,2
30777,12337,79,3
30778,12337,75,1
30779,12337,21,3
30780,12338,42,3
30781,12338,42,3
30782,12338,56,2
30783,12339,35,3
30784,12339,5,1
30785,12339,40,2
30786,12340,60,2
30787,12340,38,3
30788,12341,10,1
30789,12341,16,3
30790,12342,25,1
30791,12342,29,2
30792,12343,54,1
30793,12343,14,1
30794,12344,62,2
30795,12344,59,2
30796,12344,63,3
30797,12345,23,2
30798,12345,48,1
30799,12345,50,1
30800,12346,63,3
30801,12346,5,1
30802,12347,51,1
30803,12347,70,1
30804,12347,47,3
30805,12348,52,3
30806,12348,58,2
30807,12349,2,1
30808,12349,67,3
30809,12350,61,1
30810,12350,6,2
30811,12351,52,2
30812,12351,34,3
30813,12351,29,3
30814,12352,24,3
30815,12352,12,2
30816,12352,16,2
30817,12353,52,1
30818,12353,11,2
30819,12354,39,3
30820,12354,6,3
30821,12355,26,3
30822,12355,67,1
30823,12355,32,2
30824,12356,5,3
30825,12356,3,2
30826,12356,9,3
30827,12357,70,1
30828,12357,1,2
30829,12357,6,3
30830,12358,79,2
30831,12358,73,1
30832,12358,40,1
30833,12359,9,1
30834,12359,79,1
30835,12359,39,3
30836,12360,12,2
30837,12360,76,3
30838,12360,32,1
30839,12361,51,2
30840,12361,78,1
30841,12361,13,1
30842,12362,77,1
30843,12362,17,3
30844,12362,65,3
30845,12363,66,3
30846,12363,51,3
30847,12363,53,1
30848,12364,18,1
30849,12364,1,3
30850,12365,62,2
30851,12365,40,1
30852,12366,21,1
30853,12366,38,2
30854,12366,61,2
30855,12367,29,2
30856,12367,35,2
30857,12367,46,3
30858,12368,41,2
30859,12368,69,2
30860,12369,39,2
30861,12369,59,1
30862,12370,65,2
30863,12370,14,3
30864,12370,33,3
30865,12371,29,3
30866,12371,37,1
30867,12371,10,2
30868,12372,3,2
30869,12372,60,1
30870,12372,35,1
30871,12373,3,3
30872,12373,71,3
30873,12373,13,3
30874,12374,36,3
30875,12374,9,3
30876,12375,20,2
30877,12375,27,2
30878,12376,20,2
30879,12376,53,1
30880,12376,3,3
30881,12377,23,3
30882,12377,51,3
30883,12378,62,3
30884,12378,70,3
30885,12378,3,2
30886,12379,61,3
30887,12379,6,3
30888,12379,68,2
30889,12380,1,3
30890,12380,34,3
30891,12381,27,2
30892,12381,53,2
30893,12382,28,2
30894,12382,1,2
30895,12382,71,3
30896,12383,27,2
30897,12383,38,1
30898,12384,18,3
30899,12384,44,2
30900,12385,4,1
30901,12385,71,3
30902,12386,28,1
30903,12386,32,1
30904,12386,79,2
30905,12387,68,1
30906,12387,48,1
30907,12387,5,2
30908,12388,36,2
30909,12388,4,1
30910,12389,29,1
30911,12389,33,1
30912,12390,65,2
30913,12390,78,2
30914,12391,65,3
30915,12391,66,1
30916,12391,25,3
30917,12392,38,2
30918,12392,11,3
30919,12393,42,3
30920,12393,21,2
30921,12393,71,1
30922,12394,13,2
30923,12394,13,1
30924,12394,51,3
30925,12395,4,3
30926,12395,51,1
30927,12395,3,1
30928,12396,65,3
30929,12396,66,1
30930,12396,1,3
30931,12397,21,2
30932,12397,53,1
30933,12398,39,2
30934,12398,29,2
30935,12399,26,3
30936,12399,3,1
30937,12400,9,1
30938,12400,16,3
30939,12400,36,2
30940,12401,72,2
30941,12401,40,1
30942,12402,75,2
30943,12402,49,1
30944,12402,26,2
30945,12403,75,3
30946,12403,49,1
30947,12403,30,1
30948,12404,61,2
30949,12404,11,1
30950,12404,64,1
30951,12405,38,3
30952,12405,57,1
30953,12406,2,3
30954,12406,41,3
30955,12407,62,2
30956,12407,1,3
30957,12408,54,1
30958,12408,51,1
30959,12408,45,3
30960,12409,45,2
30961,12409,6,3
30962,12409,40,3
30963,12410,2,3
